issuekey,title,description,component,f4-audit,f4-auth,f4-camel,f4-core,f4-import-export,f4-java-client,f4-jmeter,f4-ldp,f4-message-consumer,f4-oaiprovider,f4-ontology,f4-transform,f4-vagrant,f4-webapp-plus,legacy - FeSL,legacy - Fedora,legacy - GSearch,legacy - OAIProvider,legacy - OSGi,legacy - Trippi,legacy - community extensions,legacy - java-client
FCREPO-818,DbXmlPolicyIndex query is not built for XACML-2.0 ,"The XACML elements ""AnySubject"", ""AnyResource"" and ""AnyAction"" have been removed from the XACML schema.    The DbXMLPolicyIndex is still building the query looking for the ""any"" elements in the policy to determine if it is a match.  The end result is that policies with no subjects, resources or actions elements in the target are not found by DbXMLPolicyIndex when they should be matched.    Also, it would be beneficial to make the distinction in the XACML Policy Writing guide https://wiki.duraspace.org/display/FCR30/Fedora+XACML+Policy+Writing+Guide that the guide is meant for XACML 1.0 while FeSL uses XACML 2.0 so that people are not confused when the policies they write using the guide dont also work for FeSL.     Attached is a patch to DBXmlPolicyIndex.java that seems to fix the problem.   The main change is in the createQuery function.   I also added a debug log entry for one of the context attributes that was not sent to the logs that I used when debugging the query.   I've also attached a sample policy that recreates the problem.  It is based on the access-public.xml sample provided but is modified to allow read access to any resource in the repository except for the datastreams listed in the condition.   Since there is no ""Resources"" section,  the previous query could never return this policy. ",legacy - FeSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FCREPO-819,Memory leak due to Mulgara bug,"We have been running our system with Mulgara. We have been running a very long ingest procedure, and we have been able to see that the time to process one record (actually a few fedora objects) increase from about 3 seconds to 9 seconds after a few hours. Heap dumps and examination revealed that for most of the time was spent by the GC. It turned out that after some hours, the com.sun.corba.se.impl.util.Utility had allocated 566 mb of ram.  Examination about what caused this lead us to http://bugs.sun.com/bugdatabase/view_bug.do?bug_id=6534290 It seems there is a bug with corba, where cache miss information is not garbage collected but retained in a static map.  I found this post to be of great help http://old.nabble.com/Memory-leak-when-using-JbossCache-and-JOTM-td9497014.html#a9497014 According to this post, if you do not include the jotm-iiop-stubs.jar, you will have a memory leak. Mulgara uses jotm but does not include that jar. I have currently added it by hand to the lib folder of my fedora instance, and restarted everything. If this fixes the leak, we have a fix, which needs to go upstream to mulgara or be implemented by fedora.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-820,modifyObject API-M with no state change causes XACML policy to be removed from index.,"Calling modifyObject AP-M method with no state change (ie sending ""null"" as the objectState) on an object with a FESLPOLICY datastream causes PolicyIndexInvocationHandler.java to incorrectly remove the policy from the cache.   I dont believe this issue will exist for setting datastream states as well since the dsState can not be null in the setDatastreamState API-M method.  I have attached a patch that seems to fix the problem.   The patch adds a check to make sure that managementMethod.parameters.objectState is not null or empty before touching the policy cache.",legacy - FeSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FCREPO-821,FeSL: Upgrade to released version of SUN XACML 2.0 libraries,FeSL currently uses Sun XACML from a particular revision in CVS.  Upgrade to a released version of 2.0.,legacy - FeSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FCREPO-822,"Ingesting with ""M"" datastream contentLocation set to a file fails with Akubra","Ingesting an object on Windows, managed content datastream, with the datastream defined as follows:        <foxml:contentLocation REF=""file:/D:/Fedora34Test/test/datastream.xml"" TYPE=""URL""/>  Ingest fails.  Reports a ""Policy blocked datastream resolution"" error.  However this is with the deny-unallowed-file-resolution.xml disabled (ie policy deleted; policies reloaded).  Log with debug turned up is below.  The error seemingly at the root of this is (the actual error reporting is confusing): (PolicyFinder) An error occured while trying to find a single applicable policy for a request: Malformed object token: file:/D:/Fedora34Test/test/datastream.xml  This seems to be coming from org.fcrepo.server.storage.lowlevel.akugra.AkubraLowlevelStorage.getBlobId  What is confusing is why the file path ever got through to this class in the first place - I would expect only PIDs or internal datastream identifiers.  Reverting to the legacy storage solves the problem.  Log:  INFO 2010-11-19 10:45:19.310 [http-8080-1] (DefaultDOManager) Committing addition of demo:ingest DEBUG 2010-11-19 10:45:19.310 [http-8080-1] (DOTranslationUtility) makeAbsoluteURLs: input=file:/D:/Fedora34Test/test/datastream.xml, output=file:/D:/Fedora34Test/test/datastream.xml DEBUG 2010-11-19 10:45:19.310 [http-8080-1] (DefaultExternalContentManager) in getExternalContent(), url=file:/D:/Fedora34Test/test/datastream.xml DEBUG 2010-11-19 10:45:19.310 [http-8080-1] (DefaultExternalContentManager) in getFile(), url=file:/D:/Fedora34Test/test/datastream.xml INFO 2010-11-19 10:45:19.310 [http-8080-1] (DefaultExternalContentManager) Checking resolution security on file:/D:/Fedora34Test/test/datastream.xml DEBUG 2010-11-19 10:45:19.310 [http-8080-1] (DefaultAuthorization) Entered enforceRetrieveFile DEBUG 2010-11-19 10:45:19.310 [http-8080-1] (ReadOnlyContext) SINGLE SUBJECT VALUE from map == fedoraAdmin DEBUG 2010-11-19 10:45:19.310 [http-8080-1] (PolicyEnforcementPoint) context index set=42 DEBUG 2010-11-19 10:45:19.310 [http-8080-1] (PolicyEnforcementPoint) wrapSubjectIdAsSubjects(): fedoraAdmin DEBUG 2010-11-19 10:45:19.310 [http-8080-1] (PolicyEnforcementPoint) wrapSubjectIdAsSubjects(): subjectAttribute, id=urn:oasis:names:tc:xacml:1.0:subject:subject-id, type=http://www.w3.org/2001/XMLSchema#string, value=StringAttribute: """" DEBUG 2010-11-19 10:45:19.310 [http-8080-1] (PolicyEnforcementPoint) wrapSubjectIdAsSubjects(): subjectAttribute, id=urn:fedora:names:fedora:2.1:subject:loginId, type=http://www.w3.org/2001/XMLSchema#string, value=StringAttribute: ""fedoraAdmin"" DEBUG 2010-11-19 10:45:19.310 [http-8080-1] (PolicyEnforcementPoint) request action has urn:fedora:names:fedora:2.1:action:contextId=StringAttribute: ""42"" DEBUG 2010-11-19 10:45:19.310 [http-8080-1] (PolicyEnforcementPoint) request action has urn:fedora:names:fedora:2.1:action:api=StringAttribute: ""urn:fedora:names:fedora:2.1:action:api-m"" DEBUG 2010-11-19 10:45:19.310 [http-8080-1] (PolicyEnforcementPoint) request action has urn:fedora:names:fedora:2.1:action:id=StringAttribute: ""urn:fedora:names:fedora:2.1:action:id-retrieveFile"" DEBUG 2010-11-19 10:45:19.310 [http-8080-1] (PolicyEnforcementPoint) request action has urn:oasis:names:tc:xacml:1.0:action:action-id=StringAttribute: """" DEBUG 2010-11-19 10:45:19.310 [http-8080-1] (PolicyEnforcementPoint) about to ref contextAttributeFinder=org.fcrepo.server.security.ContextAttributeFinderModule@20224a DEBUG 2010-11-19 10:45:19.310 [http-8080-1] (ContextAttributeFinderModule) registering 42 DEBUG 2010-11-19 10:45:19.310 [http-8080-1] (DefaultDOManager) Got DOReader (source=null) for file:/D:/Fedora34Test/test/datastream.xml in 0ms. INFO 2010-11-19 10:45:19.310 [http-8080-1] (PolicyFinder) An error occured while trying to find a single applicable policy for a request: Malformed object token: file:/D:/Fedora34Test/test/datastream.xml DEBUG 2010-11-19 10:45:19.326 [http-8080-1] (PolicyEnforcementPoint) Policy evaluation took 16ms.  ",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-823,Ingesting object with managed content DC datastream fails if content specified using a file:/// URL,"Reported by Janna Wemekamp http://fedora-commons.1317035.n2.nabble.com/fcrepo-user-Policy-blocked-datastream-resolution-error-on-ingest-of-Managed-DC-datastream-tp5750061p5750061.html   If contentLocation is specified using the file:/ protocol for a managed content DC datastream, the ingest fails.  This is because during ingest DC content is read using DatastreamManagedContent.getContentStream(), which uses an external content manager to get the content.   At that point the content (dsLocation) is still the location provided upon ingest, ie the file:/// URL.  (The content is read to check if eg a dc:identifier is present, and if not, add it).  As this method does not have access to the Context (uses a default read-only context with no credentials) - this is failing authZ for DC specified using file:/// as a content location, even if the appropriate policy is modified to give access to that location (and potentially might fail for http URLs where auth is required?) - XACML policy enforcement will need the context to permit access to the file.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-824,Disseminations should not require a datastream binding,"Currently Fedora disseminations require a datastream binding to operate. This is not always appropriate, and some people find it confusing. Some disseminations may go against the Resource Index or against an external service that requires no more information than a PID to operate. Usually people fulfill the requirement in these cases by binding against a required datastream like DC as a dummy. It would be well to release this constraint in the CMA.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-825,Complete Maven hosting migration to Sonatype with sync to Maven Central,"The primary goal of this epic is to migrate Fedora's Maven artifacts completely to Sonatype and sync them to Maven Central, adhering to as much of the Sonatype Central Sync Requirements as possible. In particular, we aspire to have no library dependencies that are not hosted in Maven Central. We also want to take advantage of Sonatype's snapshot repository hosting option as an automatic part of our continuous integration builds that run at bamboo.duraspace.org.  For reference, here is the Sonatype OSS Maven Repository Usage Guide, which also includes a section on the latest Central sync requirements:    http://docs.sonatype.org/x/SQBl  ...and here is the original Sonatype hosting ticket for org.fcrepo:    https://issues.sonatype.org/browse/OSSRH-307","legacy - Fedora,legacy - java-client,legacy - Trippi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
FCREPO-826,Move Tomcat into maven repository instead of in codebase,...in order to make checkouts/clones more palatable moving forward.  This should be done before we update the version of the bundled Tomcat,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-827,Change to a space-per-feature-release model for Fedora documentation,Consider emulating what Atlassian does for Confluence documentation on their wiki.,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-828,Automate upload of release artifacts to sourceforge (or point to Sonatype m2 repo),None,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-829,Make configA/B/C/Q tests work purely through maven lifecycle,"Move away from shell scripts to invoke tests, to the extent possible.  For commandline utility tests and things that *need* to run outside the context of the test JVM, spawn a process from the test code.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-830,Automate testing of different database and OS configurations,"(especially open source databases, and Windows)",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-831,Consistently use the new fedora-client in all code (test and server) that REST API is exercised,"...and as part of this, the old FedoraClient class should be marked as deprecated.","legacy - Fedora,legacy - java-client",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
FCREPO-832,proai oaiprovider character encoding exception when using default encoding other than UTF-8,"1) Fedora contains DC metadata with greek characters 2) Platform default encoding is not UTF-8  Exceptions are thrown in proai - see http://comments.gmane.org/gmane.comp.cms.fedora-commons.user/6026  The OAIProvider contains some code that uses the default encoding when converting to bytes to characters, rather than using UTF-8 (ie assuming that Fedora content is UTF-8) - see FedoraOAIDriver.java line 275).  This is causing issues when a default encoding other than UTF-8 is used.  Sample file to provoke the issue attached.  Work-around is to supply -Dfile.encoding=utf-8 to the JVM (eg add this to CATALINA_OPTS) ",legacy - OAIProvider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
