issuekey,title,description,component,Altmetrics,Audio Solution Pack,BagIt,Basic Image Solution Pack,Batch,Batch Ingest Module 6.x (Deprecated),Book Batch,Book Solution Pack,Bookmark,Checksum,Checksum Checker,Collection Manager 6.x (Deprecated),Collection Solution Pack,Compound Object Solution Pack,Content Model Viewer 6.x (Deprecated),Disk Image Solution Pack,Documentation,Drupal Servlet Filter,Entities Solution Pack,FITS module,Fedora Microservices,Harvester Module 6.x (Deprecated),IP Embargo,Image Annotation Solution Pack,Importer,Internet Archive Bookreader,Islandora Image Viewer (Deprecated),Islandora Module (Core),JWPlayer,Large Image Solution Pack,MARCXML,Newspaper Batch,Newspaper Solution Pack,OAI Provider,OCR,Object Field (PID Field),Objective Forms,Ontology,OpenSeadragon,PDF Solution Pack,PDF.js,PHP Lib,PREMIS,Paged Content,Pathauto,Populator,Scholar Module,Scholar Module 6.x (Deprecated),Simple Workflow,Solr Facet Pages,Solr Metadata,Solr Search,Solr Views,Sync (Deprecated),Tuque API,Usage Stats,User Interface,Video Solution Pack,Video.js,Virtual machine,Web ARChive Solution Pack,XACML Editor,XACML Policies,XML Form Builder,XML Form Element: FieldPanel,XML Sitemap,citeproc-php
ISLANDORA-1141,Make thumbnails of embargoed objects themable,"Currently the thumbnails of embargoed objects have the hard-coded (in js/embargoed_images.js) word ""EMBARGOED"" laid over them. It would be useful if implementers could theme these thumbnails. Also, some licensed vendor content (for example) doesn't allow thumbnails to be displayed to non-authorized users, and being able to theme them would allow the use of a placeholder/generic image for embargoed objects. Using a generic thumbnail could be an admin option that could be implemented without theming.    We'd be happy to apply some resources to implementing this feature.",IP Embargo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1142,Objects not showing up in most collections,"In the VM appliance downloaded from http://islandora.ca/downloads on Nov. 17, objects are showing up in the collection browse pages for the Book, Newspaper, and Compound collections but not the others. I can confirm that these collections do contain objects by  querying the Resource Index directly. For example, querying the Audio collection gets me three member objects.    curl ""http://localhost:8080/fedora/risearch?type=tuples&lang=iTQL&format=CSV&query=select%20%24object%20from%20%3C%23ri%3E%20where%20%24object%20%3Cfedora-rels-ext%3AisMemberOfCollection%3E%20%3Cinfo%3Afedora%2Fislandora%3Aaudio_collection%3E""  ""object""  info:fedora/islandora:2  info:fedora/islandora:49  info:fedora/islandora:104    Queries against the Newspaper, PDF, and Web Archive are all showing one child object.    Probably separate issue, but might be related: When trying to view conent from the two books, I only see the message ""Loading the Internet Archive BookReader, please wait... "" This message doesn't change (I left it for over an hour to test).    In all cases I was logged in as admin. I did change the VM's config to use only 3 gigs of RAM but running free and top show that the machine is not maxed out so i don't think it's a resource issue.",Virtual machine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ISLANDORA-1143,Excessive file operations during derivative generation,"I've observed the following during derivative generation:    1. export OBJ file from Fedora, place in defined Drupal temporary directory  2. generate derivative TECHMD  3. ingest TECHMD  4. delete OBJ and TECHMD from Drupal temporary directory    5. export OBJ file from Fedora, place in defined Drupal temporary directory  6. generate derivative TN  7. ingest TN  8. delete OBJ and TN from Drupal temporary directory    9. export OBJ file from Fedora, place in defined Drupal temporary directory  10. generate derivative JPG  11. ingest JPG  12. delete OBJ and TN from Drupal temporary directory    13. export OBJ file from Fedora, place in defined Drupal temporary directory  14. generate derivative JP2  15. ingest JP2  16. delete OBJ and JP2 from Drupal temporary directory    Suggestion: utilize a Fedora-esque <param name=""uploadStorageMinutes""> function to allow the OBJ to to be stored long enough to generate all derivatives.",Batch,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1144,Compound SP navigation block incomplete / broken,"The current implementation of the navigation block is broken    1- no way to return to the parent from children  2- no way to get to a child, if there's only one    I'm purposing the following changes.    On the parent object  - don't display is part of  / manage parent  - display list of children regardless if there's 1 or 100    on the child object  - display the parent title and TN with link  - if there's only one child, don't display list of children",Compound Object Solution Pack,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1145,Newspaper and newspaper issue don't have logic for description and metadata,None,Newspaper Solution Pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1146,Do not generate OCR flag not respected in book batch,The do not generate OCR flag available on command line and UI ingests has no effect.    https://github.com/Islandora/islandora_ocr/pull/49 and https://github.com/Islandora/islandora_book_batch/pull/33,Book Batch,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1147,Readme needs updating,"Location of XACML policy files as described in README.md is inconsistent with the documentation at https://wiki.duraspace.org/display/ISLANDORA714/a.+Installing+Fedora. Also, that page should be referenced in the README, instead of https://wiki.duraspace.org/display/ISLANDORA713/Installing+Fedora.",XACML Policies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ISLANDORA-1148,Long titles do not generate appropriate Fedora labels,"Long titles break Fedora label generation. Instead of truncating the title, the default New Object label is applied.    Use Case:  Some titles are long and require the textarea element instead of the textfield element.    example title:   Carte reduite de L'Acadie ou Nouvelle Ecosse comprenant une partie de l' le Royale, de l' le St. Jean et du Canada dressee au depot general des cartes, Plans, et Journaux de la Marine pour le service des vaisseaux de Roi par ordre de M. De Sartine Conseiller d'Etat Ministre et Secretaire d'Etat ayant le Departement de la Marine    The title appears as entered in MODS, but doesn't get translated to the Fedora label. Instead the default label ""New Object"" gets applied. I'm guessing that the label has a limited number of characters allowed and that when the title exceeds that it goes back to a default. I can't seem to find what that might be in the fedora documentation.  Ideally the title would be provided in some sort of truncated form.    dm","Islandora Module (Core),XML Form Builder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISLANDORA-1150,Simple XML funny stuff with citeproc converter,PR https://github.com/Islandora/islandora_scholar/pull/148,Scholar Module,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1152,Toggle Object Print,there needs to be a way to disable the print object icon.    should it be a checkbox in the islandora config UI or a permission?,Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1153,jQuery Update 1.10 Breaks JW player,"when running jquery update 1.10, JW player won't load.    Likely breaking other things as well, needs some investigatin'.    ",JWPlayer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1154,solr results navigation block,create a block to navigate through solr returns without having to return to the original search screen.    add a link to the block to return to the original search,Solr Search,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1155,Share object with collection doesn't respect collection policies,Content model restrictions are not applied.,Collection Solution Pack,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1156,Add license,This module lacks a license. Is it OK to add a GPL3 license to it?,IP Embargo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1157,option to add thumbnail when uploading a file,"Currently the audio solution pack comes with this great option of when you upload a file after filling out the metadata form to also upload a thumbnail at the same time. In speaking with Peter Murray, we both thought this could be a great idea to add to all the solution packs. Especially in conversations with users here at UConn, people really enjoy uploading their own thumbnails instead of having the default (especially for the video, book, binary object, and audio). Could this option (feature) be added to all the solution packs? If possible it would be great to have a batch ingest that could accept metadata, thumbnails, and digital assets to be able to do this by batch as well.    Thanks for considering.  ","Audio Solution Pack,Book Solution Pack,Islandora Module (Core),Video Solution Pack",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ISLANDORA-1158,Search form on facet pages,add the ability to search within facet pages    PR https://github.com/Islandora/islandora_solr_facet_pages/pull/10,Solr Facet Pages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1159,"Allow configuration and add class, row display options for table display profile",No table 'display profile' configuration options are currently implemented in 7.x    I have added a new tab to admin/islandora/search/islandora_solr that defines two basic configuration options:        Control whether the column ID is shown when the table renders      Allow assignment of a class to the table for styling    Current 7.x behaviours have been set as defaults. ,Solr Search,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1160,Controllable character truncation on Display Fields,"    The 7.x implementation of character truncation in table output is hardcoded, and also breaks ""Link to Object"" functionality in table results (since it truncates the results, stripping tags AFTER the link is created):    https://github.com/Islandora/islandora_solr_search/blob/7.x/includes/utilities.inc#L309-L311  https://github.com/Islandora/islandora_solr_search/blob/7.x/islandora_solr_config/includes/table_results.inc#L48-L51    In an effort to:        Correct the above issue      Make character limits/truncation not limited to the 'table' display profile type,    I have:        Moved the truncation logic to utilities.inc      Allowed the values to field-configurable by the user through the 'Configure' link in the display field list.    Tested and working in our instance now.  ",Solr Search,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1161,Print icon/functionality ,"We have found that the current print icon showing in 1.4 does not work as expected in the newspaper solution pack.   Instead of being able to print out a page (or pages), when you click on the print icon, it instead brings up another window with the metadata details instead and you can only print the metadata, not the page(s).     We thought we could just hide this print icon but it turns out to be part of the Islandora core stack, and we don't want to make any changes to it b/c of that.  We also thought that maybe in place of the print icon we could have a tab that says ""Details"" on it.  When you click on ""Details,"" it would take you to the metadata for the newspaper - which would be useful for users to be able to view as well.     We would be interested in seeing a ""quick print"" function for the Islandora Newspaper Solution Pack.  This would be a button (a tab) that you could click and then print out a page or multiple pages of the entire newspaper issue.       See Google thread: https://groups.google.com/forum/?hl=en#!topic/islandora/OUbRzLNFD10  ","Islandora Module (Core),Newspaper Solution Pack",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1162,destination_dsid should be optional,"API docs for hook_islandora_derivative() and hook_cmodel_pid_islandora_derivative() indicate that the destination_dsid  key in the return array is optional. But, when I don't use it my hook implementation, I get the following error when I try to view the list of datastreams on an object ingested by my module:    Notice: Undefined index: destination_dsid in islandora_islandora_datastream_access() (line 1953 of /var/www/islandoradev/sites/all/modules/islandora/islandora.module).    Are the docs incorrect or should the code at that location be checking for something else?  ",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1163,Make Islandora breadcrumbs xacml aware,"Current breadcrumbs implementation always displays the first parent object (collection), but does not take in account if this object is viewable by the current user. When XACML policies are in place, this leads to ""permission denied"". The correct behaviour would be to hide collections not currently accessible to the user. This also permits to obscure a full tree of parent objects like temporary collections used only for importing batch objects.  Also, the current query is still using legacy ITQL.",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1165,ZIP Importer does not account for duplicate file URIs,"When ZIP importing, a user can import a zip and after completion use the same zip again. The file URIs will collide because entries already exist in the file_managed table in Drupal.     Need to use Drupal's way of constructing unique URIs to avoid this.",Importer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1166,Prevent upscaling of small images if configured,Documenting pull request for release notes:    https://github.com/Islandora/islandora_solution_pack_image/pull/103,Basic Image Solution Pack,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1167,Loading a Newspaper that has many issues (thousands) can be slow.,The newspaper solution pack creates a view that contains all issues for that newspaper by doing a sparql query to get all issues related to the newspaper object.  If there are 10s of thousands of issues it can take a long time to create this page.      In a committers call we discussed ways to possibly address this.  One suggested solution was to use a solr query instead of a sparql query.     Creating this ticket so it stays or our radar.,Newspaper Solution Pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1168,PDF ingestion for books,Code will be split into several pulls across both paged content (for use in other packs) and possibly book.  https://github.com/Islandora/islandora_paged_content/pull/72  https://github.com/Islandora/islandora_paged_content/pull/73  More to come.,Paged Content,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1169,Create drush installer for PDF.js,None,PDF.js,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1170,KDU Compress portion of JP2 Derivatives leaks a temp file,We are leaking a tmp file when creating JP2s that use kakadu that was introduced hurr: https://github.com/Islandora/islandora_solution_pack_large_image/pull/47,Large Image Solution Pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1172,Expose the openseadragon javascript settings to allow modifications,Allow some method of altering the initial settings for the openseadragon viewer programmatically via a hook (or some magic).    See:  https://github.com/Islandora/islandora_openseadragon/pull/42   and  https://groups.google.com/forum/#!topic/islandora/L7ln4LeYcpI  for previous discussion.,OpenSeadragon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1173,Islandora's temp file management doesn't sniff MIME types,Would expect this function to sniff out the MIME type of an unmanaged file if one was not specified to the function.,Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1174,Allow facet value (if pid) to be converted to object label,"if facet field contains pid values, convert the pid to the object label.    eg: faceting by collection using ismemerberofcollection  eg: faceting by content model using hasmodel    PR https://github.com/Islandora/islandora_solr_search/pull/213",Solr Search,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1175,islandora pdf does not implement hook_islandora_view_print_object,"With the new print icon local task most objects output something, but the PDF solution pack doesn't seem to output any image.    Opening this as a request to output the preview image or cover image for PDFs.",PDF Solution Pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1178,using zip importer on large files,"It appears that zip importer (using drush) doesn't play nice with large zips.    Perhaps this needs some community testing, though I'm tested a fair bit. Inconsistent results with large zips. 2gb+/ish    Docs should be updated if this is the case.     ",Batch,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-1180,new hook to islandora's API to enable solution packs to add predicates to breadcrumb,"Current breadcrumb implementation uses a rather statical list of predicates to define which parent ship relations should be displayed. Moreover, the existing list of predicates are in no way ordered, so we always get the first added one to an object, which generally defaults to ""isMemberOfCollection"". Proposal: lets add this hooks to Islandora's api:  hook_islandora_get_breadcrumb_query_filters()  and hook_islandora_get_breadcrumb_query_filters_alter()  and define as return an array consisting of predicates + a associated weight argument for each.   When building the breadcrumb, we are getting right now the first element of the sparql result. Instead, we could map to the passed filter predicates + it's weight, reorder the result based on this and then get the one with a lower weight.  This way solution packs can give their own predicates a higher priority and, e.g, we could display compound relations directly in the breadcrumb.","Collection Solution Pack,Compound Object Solution Pack,Islandora Module (Core)",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
